8308|71 71 71 71 93 63 86 68 68 68 44 80 85 85 5 5 62 65 6 15 15 49 49 92 63 78 78 48 48 46 46 30 30 74 27 47 52 52 52 24 24 61 43 16 74 27 47 52 30 25 85 85 11 11 11 64 64 64 81 29 6 15 15 15 41 41 41 83 84 63 72 22 22 72 72 72 72 72 72 72 72 20 20
2755|71 71 71 71 93 63 93 26 50 50 50 69 69 69 69 69 69 69 65 3 3 77 77 73 68 68 37 37 37 24 61 61 61 68 44 80 18 31 31 23 23 99 99 82 82 62 62 1 66 21 21 95 87 87 91 91 91 91 43 43 74 27 89 23 73 16 77 99 27 31 31 87 24 13 13 58 58 58 16 50 50 42 42 42 42 42 42 42 81 81 81 81 15 15 15 15 15 41 41 84 63 63 22 72 22 63 72 72 72 72 72 20 20 20 20
984|71 71 40 40 40 72 93 3 77 98 98 98 98 98 53 53 53 53 69 69 69 97 97 81 81 81 81 83 83 83 84 84 84 22 63 72 72 72 72 72 72 72 72 72
3317|71 71 40 71 93 63 93 50 50 50 69 69 69 69 69 69 16 3 77 77 73 73 74 27 27 78 78 33 33 33 33 33 24 24 46 46 46 30 30 65 1 74 27 31 23 23 99 82 82 73 73 65 3 3 3 77 87 24 17 17 68 68 44 80 18 31 85 94 94 32 32 65 65 95 95 95 95 23 42 42 42 42 42 80 81 81 81 81 81 83 84 72 22 72 72 63 72 72 72 72 72 72 20 20 20
3129|71 71 71 71 93 93 86 86 38 38 38 38 38 38 38 38 44 44 80 80 80 80 26 10 10 10 10 10 27 93 6 15 15 15 15 92 90 35 35 35 24 91 91 91 43 43 43 43 6 6 95 95 95 95 23 37 84 63 86 86 94 94 94 94 94 94 94 32 32 81 81 81 81 83 83 83 84 63 63 22 72 72 72 72 72 72 72 20 20
3697|71 71 71 71 63 93 93 15 15 15 15 7 7 87 87 68 68 16 77 77 77 87 9 44 80 85 85 73 73 16 3 77 33 33 33 24 24 24 46 46 79 79 79 79 74 74 2 63 2 15 15 15 15 15 15 41 41 41 83 72 72 72 72 72 22 72 72 72 72 72 72 72 20 20
11488|71 71 71 71 63 63 93 98 98 98 98 98 87 87 91 91 91 91 91 43 43 74 27 89 89 10 10 10 6 15 15 15 92 90 35 35 35 91 91 91 43 43 43 6 95 95 95 95 60 92 63 77 77 24 13 58 58 32 65 6 15 15 7 23 23 44 80 80 18 18 3 3 3 90 90 35 35 35 13 13 91 91 42 42 42 42 1 2 65 15 15 15 41 41 83 84 72 63 22 72 72 63 72 72 72 72 72 72 20 20 20
5438|71 71 40 40 40 63 93 70 70 70 14 14 24 68 68 68 38 44 80 80 18 18 81 10 83 84 84 96 55 67 84 72 72 72 72 72 72 72 72 72
1042|71 71 71 71 93 63 86 86 91 91 91 43 43 43 74 2 2 27 31 23 11 11 64 64 37 37 68 68 44 18 85 5 5 30 65 6 6 15 49 49 92 63 78 78 48 48 48 46 46 46 30 30 25 24 24 61 61 61 61 13 13 42 42 42 44 80 80 81 81 81 83 83 83 83 84 63 63 72 72 72 72 72 72 72 20 20 20
6873|71 71 71 71 40 63 63 86 91 91 91 13 91 13 9 9 85 85 53 73 73 1 27 78 78 52 52 52 25 69 69 69 69 16 74 47 2 27 31 23 73 73 27 27 3 52 52 24 24 61 61 9 1 1 21 21 95 87 87 91 91 91 43 43 74 2 2 27 31 31 41 41 41 84 72 72 72 72 72 72 72 72 72 72 72 20 20 20 20
9403|71 71 71 71 93 63 86 68 68 68 44 80 85 85 5 5 30 65 65 6 15 15 49 49 92 92 63 78 48 48 48 46 46 30 30 16 27 27 47 59 33 94 94 94 32 32 32 65 65 6 15 15 15 15 15 92 92 31 41 41 84 72 63 63 22 22 63 72 72 72 72 72 72 20 20 20
1127|71 71 71 71 12 63 93 93 50 70 48 48 48 46 46 30 30 99 99 82 82 53 44 44 60 60 70 70 14 14 68 68 68 44 80 18 18 3 3 3 3 3 77 76 97 97 97 74 27 89 89 53 62 62 6 15 15 92 31 60 60 14 14 76 53 53 1 1 21 21 95 87 87 42 42 42 42 42 1 27 31 41 84 72 63 22 22 22 72 72 72 72 72 72 72 20 20 20
7664|71 71 40 40 40 63 31 59 59 33 33 13 13 58 58 32 32 64 65 74 2 27 47 41 41 83 84 84 84 84 22 63 22 72 72 72 72 72 72 72 72 20
192|71 71 71 40 40 63 93 75 59 59 45 45 45 45 64 64 16 66 77 77 24 13 58 58 32 64 18 66 85 87 94 94 42 88 88 88 88 81 81 81 81 83 83 84 63 63 22 63 72 72 72 72 72 72 72 20 20
11225|71 71 71 71 93 63 93 50 50 53 53 32 32 74 2 2 27 82 82 62 62 6 15 15 15 7 7 73 19 19 90 90 90 35 68 9 43 74 2 2 63 31 23 53 62 1 1 66 27 31 59 33 33 91 9 43 74 2 6 15 15 92 92 90 35 35 97 97 46 46 46 30 30 65 74 27 89 59 59 94 94 42 42 42 65 6 6 15 15 15 15 15 15 41 41 83 72 72 72 72 72 72 72 72 72 72 72 72 20 20 20
9149|71 71 71 71 93 93 93 15 15 15 7 7 45 45 45 64 16 77 77 11 45 64 53 87 87 91 43 43 6 6 15 15 92 92 63 47 59 33 35 35 68 68 9 1 89 89 87 42 42 42 42 44 80 80 81 81 81 83 83 72 72 72 72 72 63 72 72 72 72 72 72 20 20 20
11143|71 71 71 71 71 71 86 68 13 68 44 44 85 85 11 11 32 64 16 47 47 19 19 19 19 74 31 31 23 23 1 85 85 62 62 74 27 31 59 59 33 91 9 43 74 2 2 31 60 60 50 50 50 50 24 13 13 13 58 58 58 16 16 18 18 27 31 59 59 33 13 58 58 32 16 74 27 47 47 76 73 73 16 3 3 92 27 63 47 47 52 30 30 65 6 6 15 15 7 7 87 38 38 38 44 44 18 18 85 37 37 86 91 91 91 91 43 43 43 6 15 15 15 15 41 41 41 10 83 84 63 63 63 40 63 40 40 63 93 31 23 73 1 66 27 47 24 24 68 68 9 1 89 5 5 5 30 30 30 30 74 74 27 89 59 59 59 38 44 44 80 26 26 24 61 61 61 43 43 2 6 15 15 15 49 92 92 31 87 24 24 46 46 46 79 79 79 79 79 1 27 31 41 83 72 63 72 22 72 22 72 72 72 72 72 72 20 20 20
3661|71 71 71 40 40 40 93 93 49 36 95 23 87 87 87 9 9 9 38 94 94 94 32 32 32 64 81 81 10 83 83 84 63 96 96 4 72 72 72 72 72 72 72 72 20
59|71 71 40 40 40 93 93 90 90 35 35 97 97 65 74 27 89 59 59 33 33 24 91 17 17 17 17 17 17 19 19 19 19 81 81 81 83 83 83 84 63 63 22 72 72 72 72 72 72 72 72 20
11569|71 71 40 71 93 63 31 98 98 69 69 1 26 26 24 24 61 61 43 74 74 27 89 59 59 73 16 50 50 50 87 87 38 38 42 42 42 74 2 63 31 15 41 41 83 84 72 72 72 72 72 72 72 72 72 72 72 72 72 20 20
7167|71 71 71 71 40 63 93 89 59 76 76 1 1 66 26 26 26 26 24 24 61 61 68 9 85 37 37 37 97 97 97 97 97 74 27 27 47 76 76 44 80 18 18 3 3 3 3 3 24 24 13 13 13 58 58 58 17 17 17 19 19 19 65 3 3 3 77 5 30 30 70 70 52 25 24 58 58 58 32 32 1 85 85 87 94 42 42 88 88 88 88 81 81 81 81 81 83 84 72 22 22 22 72 72 72 72 72 72 20 20 20
9992|71 71 71 71 63 63 63 93 26 26 26 26 26 87 97 97 97 97 51 19 19 90 90 90 90 35 35 35 58 58 32 32 64 65 6 15 15 15 7 87 87 42 42 42 80 80 18 18 2 2 15 15 15 15 15 41 41 84 96 96 55 55 39 4 72 72 72 72 72 72 72 20 20
5273|71 71 71 71 40 63 86 86 38 38 44 44 80 85 37 37 37 37 63 86 97 97 97 97 65 74 27 47 23 53 44 80 18 18 18 36 59 59 33 33 91 91 91 68 16 16 66 77 90 90 35 35 35 42 42 42 97 97 97 97 81 81 81 81 83 83 84 63 63 63 22 72 72 72 72 72 72 20 20 20
8479|71 71 71 71 93 63 63 78 90 90 35 35 94 94 32 32 64 64 1 74 27 27 3 3 59 33 35 35 68 68 9 1 27 89 89 53 53 38 44 44 80 18 65 3 3 3 52 30 30 30 37 37 86 86 38 38 38 44 80 18 66 21 28 23 23 11 11 64 1 85 85 87 42 91 13 43 43 81 81 81 83 83 72 22 72 63 22 22 72 72 72 72 72 72 20 20 20
4834|71 71 40 40 93 63 89 59 59 59 53 53 88 88 88 53 73 73 16 99 66 27 31 87 87 24 13 13 58 58 32 16 50 50 42 42 42 42 42 42 80 80 18 18 6 15 15 15 15 15 41 84 72 63 72 72 72 63 72 72 72 72 72 72 20 20 20
9528|71 71 71 40 40 63 63 31 23 23 73 90 90 90 90 35 35 11 45 45 45 64 64 74 27 31 31 59 33 33 91 91 91 13 91 91 43 43 43 43 74 27 89 6 15 15 15 15 41 41 83 84 72 72 72 72 72 72 72 72 72 72 72 20 20 20
9971|71 71 71 71 12 12 93 26 50 50 50 94 94 94 32 32 32 64 74 74 27 89 89 59 83 84 96 55 67 67 67 56 56 56 40 63 40 63 93 66 66 27 82 87 87 91 91 91 43 43 74 2 89 6 15 15 15 15 90 90 90 35 35 35 91 91 91 43 43 65 6 95 95 60 92 92 63 47 87 87 91 91 91 91 43 43 74 2 89 6 15 15 15 92 90 90 35 35 35 24 91 91 91 91 43 43 43 65 6 6 95 95 95 92 84 66 66 63 47 87 91 91 91 91 91 43 43 74 2 89 6 15 15 15 92 90 90 35 35 24 13 91 43 43 43 65 95 95 60 92 27 63 47 87 91 91 91 91 43 43 43 74 2 89 6 15 15 15 92 90 90 35 35 35 91 91 91 43 43 43 6 6 95 95 92 92 92 40 63 31 31 45 45 45 45 45 64 64 64 64 74 27 27 47 59 59 33 35 35 68 68 62 29 6 15 15 92 92 27 47 77 87 91 91 91 91 43 43 74 2 89 6 15 15 15 92 90 90 35 35 68 68 68 43 43 65 6 95 95 92 92 63 47 87 87 91 91 61 43 43 43 74 2 89 6 15 15 90 90 35 35 35 24 13 13 13 43 43 43 43 65 6 95 95 95 41 41 41 83 84 22 63 40 40 40 40 40 40 63 47 87 87 91 13 61 61 43 43 74 2 89 6 15 15 15 92 90 90 35 35 35 13 91 91 43 43 65 6 95 95 60 92 27 63 47 87 87 91 91 61 43 43 43 74 2 89 6 15 15 92 90 90 35 35 35 91 91 91 91 43 43 43 65 6 95 95 95 10 37 37 84 63 86 86 91 91 91 43 43 43 6 6 15 15 15 15 49 92 92 40 63 47 59 33 35 35 68 68 9 29 6 15 15 7 37 37 37 63 86 86 38 38 38 44 80 18 27 31 59 59 52 52 25 25 25 88 88 18 18 66 66 77 87 91 91 91 91 43 43 74 2 89 6 15 15 15 90 90 35 35 35 68 68 68 43 43 65 6 95 95 60 92 27 63 47 87 87 91 91 61 43 43 43 74 2 89 6 15 15 92 90 90 35 35 35 24 61 61 61 43 43 43 65 6 95 95 95 37 37 37 63 86 86 91 91 91 43 43 43 6 15 15 15 15 49 92 92 63 47 59 33 35 35 68 68 43 6 6 15 49 49 92 92 31 31 5 5 30 52 52 25 25 68 43 43 74 2 2 27 31 5 5 52 52 25 25 11 11 64 1 66 77 77 87 91 91 61 91 43 43 74 2 89 6 15 15 92 90 35 35 35 24 61 61 13 43 43 65 6 95 95 60 92 27 63 47 87 87 91 91 61 43 43 43 74 89 78 15 15 15 90 90 35 35 35 24 91 91 91 91 68 43 43 65 65 6 95 95 23 10 37 37 27 27 86 86 91 91 43 43 43 6 15 15 15 49 92 92 27 47 59 33 35 35 68 68 68 43 43 43 42 42 6 15 15 15 15 15 15 41 41 41 72 72 72 72 72 22 72 72 72 72 72 72 72 72 72 72 72 72 40 40 40 63 93 47 59 33 33 33 35 35 24 68 68 68 43 43 43 43 6 6 15 15 15 15 15 15 41 41 41 83 84 84 22 22 22 22 72 72 72 72 72 72 20 20 20
8533|71 71 71 71 63 93 93 15 15 15 7 73 73 90 90 90 35 35 9 43 74 74 2 63 31 23 23 73 73 74 27 27 3 3 3 33 35 35 68 68 9 1 1 89 89 87 87 38 38 38 38 44 80 81 81 81 81 10 83 84 84 63 63 22 72 72 72 72 72 72 72 20 20 20
7572|71 71 40 40 40 93 93 66 77 87 87 17 17 17 17 19 19 35 35 98 98 98 98 98 98 53 53 69 69 69 97 81 81 81 81 83 83 83 63 84 63 22 72 72 72 72 72 72 72 72 20
2570|71 71 71 71 93 63 47 47 52 30 30 65 6 15 15 7 7 87 68 38 44 44 18 2 2 63 31 31 11 11 45 64 64 64 74 27 27 47 52 52 30 62 65 6 15 15 7 7 87 68 68 44 80 18 66 27 47 52 52 30 62 65 6 15 15 7 87 87 91 38 38 42 42 42 81 81 2 31 31 41 41 41 84 63 72 72 72 22 22 72 72 72 72 72 72 20 20 20
6178|71 71 71 40 40 63 89 89 59 23 73 16 50 50 50 50 87 94 94 94 38 38 38 38 38 44 44 18 18 31 60 90 90 90 35 35 13 13 13 58 58 32 44 18 18 66 27 3 47 33 52 30 30 30 25 25 94 94 38 38 38 16 50 50 76 9 1 85 5 5 5 79 79 79 79 65 65 6 36 36 15 15 41 41 83 63 63 63 22 63 22 72 72 72 72 72 72 72 20 20
8980|71 71 71 40 40 63 21 21 28 23 23 62 44 80 26 26 26 94 0 0 0 0 30 30 25 25 42 42 42 42 65 74 2 27 89 89 89 41 83 83 84 63 63 22 22 72 72 72 72 72 72 72 72 20
1046|71 71 40 71 93 93 86 94 94 32 32 64 65 74 63 47 59 59 45 45 45 64 64 53 37 37 68 68 68 44 18 85 5 5 30 65 6 15 15 49 92 63 78 48 48 46 46 30 30 74 27 47 90 35 35 73 74 89 89 59 94 94 32 32 65 6 95 95 95 23 42 42 42 42 42 81 81 81 81 81 81 81 83 83 72 72 72 72 72 72 72 72 72 72 72 72 20 20 20
8661|71 71 71 40 93 63 31 53 53 73 66 66 66 47 24 68 68 68 9 1 89 89 5 5 5 79 79 79 79 79 79 81 10 83 83 84 84 63 22 22 72 72 72 72 72 72 72 72 20
10362|71 71 71 40 40 63 63 93 86 13 58 58 58 32 74 27 89 89 33 33 33 24 61 61 68 44 44 80 18 18 3 3 3 3 77 24 24 13 13 58 58 58 58 17 17 17 19 19 19 19 19 19 81 81 83 83 84 63 63 22 63 22 72 72 72 72 72 72 72 20 20
7941|71 71 40 40 63 63 93 50 50 53 62 6 6 15 15 7 7 73 19 90 90 90 35 35 94 94 32 32 44 80 11 11 11 64 53 53 62 29 28 28 7 87 24 24 61 61 43 74 27 2 65 95 95 95 95 87 42 42 42 42 42 80 80 81 18 81 6 15 15 15 15 15 41 41 41 84 63 72 72 72 72 72 72 72 72 72 72 72 72 20 20
9131|71 71 71 71 12 93 93 15 15 15 15 15 7 7 45 45 45 45 64 64 65 6 15 15 15 15 92 90 90 35 35 35 91 91 91 91 43 43 43 65 6 95 95 49 49 15 15 15 7 7 11 45 45 64 74 74 27 47 59 33 35 35 35 68 9 65 6 15 15 92 92 63 47 59 33 35 35 24 68 68 43 43 43 6 6 15 15 15 15 92 92 90 35 35 24 91 91 91 91 43 43 43 65 6 95 95 95 92 92 40 63 21 21 87 87 24 24 61 61 61 16 16 77 77 68 62 62 29 6 6 15 15 92 90 35 35 35 91 91 91 43 43 43 65 21 95 95 60 92 63 77 24 24 24 61 61 51 19 90 35 35 42 42 42 42 42 81 81 81 81 83 83 72 72 72 72 72 63 72 72 72 72 72 72 20 20 20
422|71 71 71 71 71 63 93 93 75 33 33 33 13 13 58 58 9 99 90 90 35 35 35 58 58 32 32 65 60 90 90 90 90 35 35 91 91 91 91 43 43 43 6 15 15 92 92 31 23 73 16 16 77 77 87 38 38 44 44 80 18 37 37 27 86 86 38 38 44 80 18 27 21 21 59 5 52 52 25 25 25 11 11 11 81 81 81 81 81 83 72 72 22 63 22 72 72 72 72 72 72 20 20 20
9335|71 71 71 71 40 72 93 6 15 15 15 49 49 92 31 87 87 24 24 46 46 30 30 85 85 87 42 42 42 42 42 1 1 85 41 83 83 84 84 84 63 22 72 72 72 72 72 72 72 72 20
2267|71 71 71 71 40 63 63 47 59 33 35 35 53 32 64 65 6 15 15 92 92 82 82 62 62 62 6 3 3 3 3 3 60 60 52 52 25 11 11 64 53 53 73 16 77 99 66 27 31 87 24 13 13 58 58 58 16 50 50 77 42 38 42 44 80 18 18 29 15 15 15 92 92 26 26 26 87 91 91 43 74 89 2 15 15 15 92 92 31 23 23 99 1 82 62 62 1 74 27 31 31 59 59 59 59 59 69 69 69 69 69 76 76 73 73 77 99 27 31 31 87 24 13 13 58 58 16 16 50 42 42 42 42 42 42 80 81 18 6 15 15 15 15 41 41 84 72 72 72 72 72 63 72 72 72 72 72 72 20 20 20
2994|71 71 71 12 12 63 93 93 70 14 14 76 68 9 99 82 82 5 5 30 30 30 30 48 48 48 46 46 30 30 65 80 26 26 26 24 61 61 43 43 74 27 31 23 23 62 6 6 95 95 95 7 87 87 97 97 97 97 99 82 82 62 62 6 15 36 15 92 92 31 87 87 91 91 9 9 85 85 62 62 62 6 15 15 92 92 63 47 47 24 24 24 46 46 46 79 79 79 79 79 79 81 81 83 72 72 72 72 72 72 72 72 72 72 72 72 20 20 20
2582|71 71 40 40 40 63 93 59 90 35 35 35 94 32 32 64 74 27 27 47 52 30 65 65 6 15 15 7 87 87 68 38 44 44 18 18 31 87 37 37 86 24 91 91 43 43 43 43 6 6 15 15 15 15 15 41 41 41 84 72 72 72 72 72 22 72 72 72 72 72 72 72 20 20
2819|71 71 71 71 63 93 93 52 52 76 62 29 29 28 15 28 7 87 87 5 30 30 30 30 16 77 77 90 90 35 35 68 91 91 43 43 43 43 3 3 3 99 2 63 31 31 41 41 83 72 63 22 22 22 22 22 72 72 72 72 72 72 72 20 20 20
11148|71 71 71 40 40 63 93 82 73 60 60 52 52 25 24 13 13 91 91 91 58 9 9 9 1 1 31 85 10 10 83 83 83 84 84 63 84 22 72 72 72 72 72 72 72 72 20
10837|71 71 71 71 40 93 86 53 53 62 29 6 6 15 15 15 7 7 87 87 68 68 68 68 68 68 16 1 66 47 47 10 10 10 10 10 10 40 63 40 63 40 40 40 40 93 63 78 78 78 33 35 35 35 24 91 91 91 43 43 43 43 43 6 6 15 15 15 15 15 41 41 41 83 84 63 22 22 22 22 72 72 72 72 72 72 72 20 20
2471|71 71 71 71 40 63 93 31 59 59 59 52 25 25 25 16 74 27 47 77 19 19 19 19 74 27 27 47 59 59 59 11 11 45 64 64 64 74 74 2 63 89 6 6 15 15 15 15 15 15 15 41 41 41 83 84 72 72 72 72 72 72 72 72 72 72 72 72 72 20 20
10055|71 71 40 40 40 93 93 70 70 70 52 25 24 68 68 9 44 85 85 94 94 94 88 88 88 88 88 81 81 81 81 81 83 83 83 84 63 63 22 72 72 72 72 72 72 72 72 20
11085|71 71 71 71 12 63 93 93 95 95 95 95 95 23 87 87 97 97 97 97 65 74 27 78 78 33 33 30 30 30 44 80 85 19 19 19 19 6 6 15 15 7 7 87 53 53 1 66 66 26 26 24 24 51 19 19 19 19 19 6 15 15 15 15 15 41 41 41 84 63 63 72 22 22 72 72 72 72 72 72 72 20 20 20
6317|71 71 71 40 40 63 93 82 73 60 60 52 52 25 24 13 13 91 91 91 58 9 9 9 1 1 31 85 10 10 83 83 83 84 84 63 84 22 72 72 72 72 72 72 72 72 20
108|71 71 71 71 93 63 93 26 26 26 26 87 97 97 97 76 1 85 23 62 62 6 15 15 49 92 27 78 25 25 30 16 74 2 65 21 95 95 23 87 42 42 42 42 80 81 81 81 81 81 83 83 84 22 63 63 22 22 72 72 72 72 72 72 72 20 20
8356|71 71 71 71 71 40 63 93 3 3 52 52 25 97 97 97 97 1 27 78 78 52 52 25 25 38 38 38 16 16 18 18 27 3 3 52 52 52 30 25 25 94 38 38 38 38 16 50 77 9 9 85 85 5 5 79 79 79 79 79 65 6 36 15 36 36 36 41 41 41 83 63 63 22 22 22 72 72 72 72 72 72 72 20 20 20
6302|71 71 71 71 12 63 93 93 95 95 95 95 95 7 87 87 87 97 97 97 97 19 90 90 90 35 35 13 13 58 58 58 32 80 80 50 50 50 24 24 46 46 30 74 27 27 89 5 5 5 79 79 79 79 65 65 6 15 15 15 15 41 41 83 84 63 72 22 72 72 72 72 72 72 72 72 20 20 20
2833|71 71 71 71 71 63 93 93 14 14 76 44 80 60 60 14 76 76 99 99 82 87 87 17 17 17 17 9 85 85 23 62 62 6 15 15 15 49 92 92 31 87 94 94 32 64 65 74 27 47 3 90 35 35 5 5 79 79 79 79 79 79 79 81 83 84 96 55 55 39 39 39 67 54 54 54 63 63 86 86 9 62 6 6 15 15 36 15 49 49 92 92 31 87 94 94 32 32 64 74 74 27 47 47 19 19 19 19 19 19 19 19 37 37 37 27 86 91 38 38 38 44 80 18 85 23 73 73 73 70 70 70 70 70 70 70 52 52 52 69 69 69 69 19 90 90 35 35 5 5 30 30 30 30 70 70 14 14 19 19 19 19 70 70 70 14 14 46 46 79 79 79 79 79 79 2 2 2 63 63 89 78 41 83 72 72 72 72 72 72 72 72 72 72 72 72 20 20 20 20
1929|71 71 71 71 93 63 93 31 23 62 62 6 15 15 49 92 92 92 47 90 35 35 53 32 64 74 27 89 78 33 33 33 33 24 61 46 46 46 46 30 30 25 1 1 66 28 28 60 60 14 76 76 99 99 99 99 99 92 40 40 63 63 47 52 52 30 30 65 6 6 15 15 15 7 7 87 91 38 38 38 38 44 80 18 18 27 31 37 37 27 86 91 91 91 91 43 43 6 6 15 15 15 92 92 40 63 63 89 78 33 33 33 24 46 46 30 30 1 1 66 66 27 99 82 82 11 11 11 11 64 64 64 64 42 81 16 81 81 81 81 81 81 83 83 72 72 72 22 22 72 72 72 72 72 20 20 20 20
5677|71 71 71 71 63 63 93 50 50 50 69 69 69 69 69 69 16 3 77 77 76 68 68 37 37 37 24 61 61 68 68 44 18 18 31 31 23 23 99 1 82 11 11 64 64 64 94 94 94 32 32 65 6 6 15 15 7 23 73 73 16 77 75 75 33 33 33 24 24 46 46 46 79 79 79 65 74 2 27 63 2 15 15 15 15 15 15 41 41 41 83 22 63 72 22 22 22 72 72 72 72 72 20 20 20 20
11513|71 71 71 71 93 63 86 86 53 44 80 18 18 78 78 78 78 33 3 90 35 69 69 69 69 69 65 99 99 63 82 82 62 62 62 6 15 15 15 49 92 63 31 59 33 33 33 24 24 46 46 30 30 1 66 89 89 87 53 42 9 9 74 85 37 37 86 53 44 80 80 82 53 62 1 31 31 23 62 62 6 15 15 49 49 92 21 21 5 25 30 30 16 66 77 11 11 64 1 85 85 53 53 1 1 66 27 27 59 33 33 91 91 91 91 43 43 74 27 89 89 87 42 42 42 42 42 42 1 66 21 21 21 95 95 41 41 83 84 72 63 22 22 63 72 72 72 72 72 20 20 20 20
349|71 71 71 71 40 63 93 93 75 33 33 13 13 58 58 32 53 90 90 90 35 35 58 58 58 32 64 74 74 2 63 31 31 5 5 30 30 25 25 94 32 32 65 65 6 95 36 95 23 42 42 42 42 44 80 81 81 81 81 83 83 84 72 72 72 72 72 22 72 72 72 72 72 72 72 20 20
3581|71 71 40 40 63 93 86 45 45 45 64 1 89 89 76 97 19 19 19 19 19 19 70 70 14 14 76 94 94 94 38 88 88 88 88 81 81 81 81 10 83 84 63 63 63 22 72 72 72 72 72 72 72 72 20 20
2484|71 71 40 40 40 63 93 3 3 3 3 48 48 48 48 48 46 46 46 30 79 79 79 79 79 81 83 83 84 83 83 84 84 63 72 72 72 72 72 72 72 72
1550|71 71 71 40 40 63 31 31 59 59 33 33 33 24 68 68 68 68 43 43 43 43 6 15 15 15 49 92 92 89 89 89 10 83 84 84 63 22 22 72 72 72 72 72 72 72 72 20
2071|71 71 71 71 93 63 93 50 50 50 50 69 69 69 69 69 69 69 16 3 77 77 24 68 68 37 37 37 37 24 61 61 68 44 44 18 31 31 23 23 99 82 82 62 62 62 6 15 15 15 15 15 15 7 87 87 68 9 16 77 77 23 44 44 80 85 73 73 16 6 6 15 15 49 92 63 77 87 94 94 94 94 32 32 32 32 32 64 1 1 27 2 15 15 15 15 41 41 41 84 72 72 72 72 72 72 72 72 72 72 72 20 20 20 20
8359|71 71 40 40 40 63 93 93 26 26 26 87 94 94 94 94 94 94 32 32 32 32 64 64 16 16 50 81 81 81 81 83 83 83 84 84 84 22 72 72 72 72 72 72 72 72 72
2205|71 71 71 40 40 63 93 93 26 26 26 87 68 97 97 51 16 50 50 50 50 77 76 73 69 69 69 69 69 69 69 69 69 81 81 65 77 77 99 6 15 15 15 15 41 41 83 83 84 84 84 63 22 72 72 72 72 72 72 72 20 20
4237|71 71 71 71 40 63 93 93 15 15 15 7 87 87 68 9 16 77 77 87 53 9 44 80 85 73 73 16 16 99 2 63 78 78 33 33 35 35 24 61 61 68 68 68 16 16 66 27 77 6 15 15 15 15 15 41 41 41 84 72 72 72 72 72 72 72 72 72 72 72 72 72 20 20
9133|71 71 40 40 40 93 93 66 21 6 36 36 7 7 45 45 45 45 64 64 64 64 64 1 1 66 66 27 27 27 77 77 11 11 11 45 45 45 64 64 64 64 81 81 81 83 83 83 84 63 63 22 22 72 72 72 72 72 72 72 72 20
2435|71 71 40 40 40 63 89 89 59 59 53 53 53 88 88 88 89 87 87 17 17 17 17 19 16 66 77 77 5 5 79 79 79 79 65 74 27 31 15 41 84 84 72 72 72 72 72 72 72 72 72 72 72 72 72 20
2170|71 71 71 71 93 93 93 50 35 35 68 76 74 2 78 60 66 63 47 47 76 97 97 97 97 65 99 99 3 99 60 60 60 70 70 14 14 76 94 94 94 94 32 32 32 32 32 64 29 29 28 15 28 92 92 63 47 76 73 65 3 3 3 3 3 48 48 46 30 25 11 98 98 64 65 27 27 78 78 33 33 33 24 61 61 61 43 43 6 15 99 92 82 82 62 62 6 15 15 49 92 92 21 5 52 25 25 11 11 32 64 64 64 64 2 63 31 41 83 63 96 96 55 55 55 72 72 72 72 72 72 20 20 20
10507|71 71 71 71 93 63 86 68 68 68 44 80 18 85 5 5 30 65 6 15 15 49 60 27 78 78 48 48 46 46 46 30 30 30 65 3 3 3 3 3 3 3 52 52 25 25 11 64 74 74 78 78 78 14 76 73 99 90 90 35 35 11 11 64 37 37 37 91 91 91 61 43 43 6 15 15 92 92 31 31 60 63 78 78 33 24 68 43 43 43 6 95 92 92 21 21 95 87 42 42 42 42 42 80 80 18 18 81 15 15 15 15 15 41 41 84 72 63 22 72 72 22 72 72 72 72 72 20 20 20 20
9187|71 71 71 71 93 63 93 21 95 59 59 33 13 13 13 58 58 32 64 80 80 85 11 11 45 64 64 64 6 6 15 15 15 15 7 7 53 53 44 16 18 66 27 3 35 19 19 73 65 3 3 3 77 24 13 13 13 58 58 58 58 32 32 1 27 85 83 84 72 72 72 72 63 72 72 72 72 72 72 20 20 20
7388|71 71 40 40 40 63 93 75 75 33 17 17 97 97 19 19 16 74 2 27 31 3 41 10 83 84 84 84 22 22 72 72 72 72 72 72 72 72 72
7756|71 71 71 40 40 63 21 21 28 23 23 62 44 80 26 26 26 94 0 0 0 0 30 30 25 25 42 42 42 42 65 74 2 27 89 89 89 41 83 83 84 63 63 22 22 72 72 72 72 72 72 72 72 20
8790|71 71 71 71 93 63 86 53 53 1 66 66 66 77 77 87 94 94 38 38 38 44 18 6 6 15 92 92 31 87 24 24 61 61 43 43 74 27 65 95 95 95 95 23 42 42 42 42 80 80 81 18 18 6 15 15 15 15 15 41 41 41 83 72 72 72 72 72 72 72 72 72 72 72 72 72 72 20 20
10071|71 71 71 71 12 63 93 93 95 95 95 95 95 7 87 87 87 97 97 97 97 19 90 90 90 35 35 13 13 58 58 58 32 80 80 50 50 50 24 24 46 46 30 74 27 27 89 5 5 5 79 79 79 79 65 65 6 15 15 15 15 41 41 83 84 63 72 22 72 72 72 72 72 72 72 72 20 20 20
